Date,AAI US Equity,AAL US Equity,ALGT US Equity,ALK US Equity,ANS US Equity,AWAQC US Equity,DAL US Equity,FRNTQ US Equity,FRNTQ US Equity,GLUX US Equity,HA US Equity,JBLU US Equity,LCC US Equity,LUV US Equity,MEH US Equity,MESA US Equity,NWA US Equity,SAVE US Equity,SKYW US Equity,UAL US Equity,RHWI US Equity,XJT US Equity,VA US Equity
2012-09-18,#N/A,#N/A,63.14,#N/A,#N/A,#N/A,8.96,#N/A,#N/A,#N/A,#N/A,#N/A,10.31,#N/A,#N/A,#N/A,#N/A,16.11,#N/A,19.27,#N/A,#N/A,#N/A
2012-09-19,#N/A,#N/A,65.21,#N/A,#N/A,#N/A,9.37,#N/A,#N/A,1.6,#N/A,#N/A,10.97,#N/A,#N/A,#N/A,#N/A,17.19,#N/A,20.69,#N/A,#N/A,#N/A
2012-09-20,#N/A,#N/A,64.4,#N/A,#N/A,#N/A,9.15,#N/A,#N/A,#N/A,#N/A,#N/A,10.68,#N/A,#N/A,#N/A,#N/A,17.09,#N/A,20.26,#N/A,#N/A,#N/A
2012-09-21,#N/A,#N/A,63.94,#N/A,#N/A,#N/A,9.065,#N/A,#N/A,#N/A,#N/A,#N/A,10.67,#N/A,#N/A,#N/A,#N/A,17.22,#N/A,20.02,#N/A,#N/A,#N/A
2012-09-24,#N/A,#N/A,63.76,#N/A,#N/A,#N/A,9.13,#N/A,#N/A,#N/A,#N/A,#N/A,10.51,#N/A,#N/A,#N/A,#N/A,17.55,#N/A,20.2,#N/A,#N/A,#N/A
2012-09-25,#N/A,#N/A,64.26,#N/A,#N/A,#N/A,9.02,#N/A,#N/A,#N/A,#N/A,#N/A,10.28,#N/A,#N/A,#N/A,#N/A,17.19,#N/A,19.83,#N/A,#N/A,#N/A
2012-09-26,#N/A,#N/A,64.88,#N/A,#N/A,#N/A,9.16,#N/A,#N/A,#N/A,#N/A,#N/A,10.5,#N/A,#N/A,#N/A,#N/A,17.24,#N/A,20.16,#N/A,#N/A,#N/A
2012-09-27,#N/A,#N/A,63.81,#N/A,#N/A,#N/A,9.23,#N/A,#N/A,#N/A,#N/A,#N/A,10.36,#N/A,#N/A,#N/A,#N/A,17.36,#N/A,19.36,#N/A,#N/A,#N/A
2012-09-28,#N/A,#N/A,63.36,#N/A,#N/A,#N/A,9.16,#N/A,#N/A,#N/A,#N/A,#N/A,10.46,#N/A,#N/A,#N/A,#N/A,17.08,#N/A,19.5,#N/A,#N/A,#N/A
2012-10-01,#N/A,#N/A,65.03,#N/A,#N/A,#N/A,9.47,#N/A,#N/A,#N/A,#N/A,#N/A,10.75,#N/A,#N/A,#N/A,#N/A,17.2,#N/A,19.79,#N/A,#N/A,#N/A
2012-10-02,#N/A,#N/A,64.64,#N/A,#N/A,#N/A,9.77,#N/A,#N/A,#N/A,#N/A,#N/A,10.88,#N/A,#N/A,#N/A,#N/A,17.3,#N/A,19.94,#N/A,#N/A,#N/A
2012-10-03,#N/A,#N/A,66.02,#N/A,#N/A,#N/A,10.16,#N/A,#N/A,1.55,#N/A,#N/A,11.78,#N/A,#N/A,#N/A,#N/A,17.48,#N/A,21.14,#N/A,#N/A,#N/A
2012-10-04,#N/A,#N/A,66.82,#N/A,#N/A,#N/A,10.14,#N/A,#N/A,#N/A,#N/A,#N/A,11.67,#N/A,#N/A,#N/A,#N/A,17.45,#N/A,20.81,#N/A,#N/A,#N/A
2012-10-05,#N/A,#N/A,67.38,#N/A,#N/A,#N/A,10.28,#N/A,#N/A,1.51,#N/A,#N/A,11.66,#N/A,#N/A,#N/A,#N/A,17.44,#N/A,21.07,#N/A,#N/A,#N/A
2012-10-08,#N/A,#N/A,67.41,#N/A,#N/A,#N/A,10.13,#N/A,#N/A,#N/A,#N/A,#N/A,11.57,#N/A,#N/A,#N/A,#N/A,17.66,#N/A,20.9,#N/A,#N/A,#N/A
2012-10-09,#N/A,#N/A,67.01,#N/A,#N/A,#N/A,9.89,#N/A,#N/A,#N/A,#N/A,#N/A,11.3,#N/A,#N/A,#N/A,#N/A,17.52,#N/A,20.49,#N/A,#N/A,#N/A
2012-10-10,#N/A,#N/A,68.12,#N/A,#N/A,#N/A,9.84,#N/A,#N/A,#N/A,#N/A,#N/A,11.34,#N/A,#N/A,#N/A,#N/A,17.46,#N/A,20.18,#N/A,#N/A,#N/A
2012-10-11,#N/A,#N/A,68.45,#N/A,#N/A,#N/A,9.75,#N/A,#N/A,#N/A,#N/A,#N/A,11.17,#N/A,#N/A,#N/A,#N/A,17.61,#N/A,19.91,#N/A,#N/A,#N/A
2012-10-12,#N/A,#N/A,68.68,#N/A,#N/A,#N/A,10.02,#N/A,#N/A,1.55,#N/A,#N/A,11.36,#N/A,#N/A,#N/A,#N/A,17.6,#N/A,20,#N/A,#N/A,#N/A
2012-10-15,#N/A,#N/A,69.81,#N/A,#N/A,#N/A,10.11,#N/A,#N/A,1.5,#N/A,#N/A,11.42,#N/A,#N/A,#N/A,#N/A,17.61,#N/A,20.4,#N/A,#N/A,#N/A
2012-10-16,#N/A,#N/A,69.72,#N/A,#N/A,#N/A,9.99,#N/A,#N/A,1.15,#N/A,#N/A,11.58,#N/A,#N/A,#N/A,#N/A,17.72,#N/A,20.35,#N/A,#N/A,#N/A
2012-10-17,#N/A,#N/A,68.91,#N/A,#N/A,#N/A,10.19,#N/A,#N/A,1.55,#N/A,#N/A,11.62,#N/A,#N/A,#N/A,#N/A,17.8,#N/A,20.62,#N/A,#N/A,#N/A
2012-10-18,#N/A,#N/A,69.49,#N/A,#N/A,#N/A,10.21,#N/A,#N/A,#N/A,#N/A,#N/A,11.72,#N/A,#N/A,#N/A,#N/A,17.6314,#N/A,20.59,#N/A,#N/A,#N/A
2012-10-19,#N/A,#N/A,68.77,#N/A,#N/A,#N/A,10,#N/A,#N/A,1.55,#N/A,#N/A,11.47,#N/A,#N/A,#N/A,#N/A,17.3591,#N/A,20.13,#N/A,#N/A,#N/A
2012-10-22,#N/A,#N/A,69,#N/A,#N/A,#N/A,10.14,#N/A,#N/A,1.55,#N/A,#N/A,11.92,#N/A,#N/A,#N/A,#N/A,17.65,#N/A,20.48,#N/A,#N/A,#N/A
2012-10-23,#N/A,#N/A,69.68,#N/A,#N/A,#N/A,10.15,#N/A,#N/A,1.6,#N/A,#N/A,12.09,#N/A,#N/A,#N/A,#N/A,17.45,#N/A,20.49,#N/A,#N/A,#N/A
2012-10-24,#N/A,#N/A,68.64,#N/A,#N/A,#N/A,10.04,#N/A,#N/A,1.5,#N/A,#N/A,12.37,#N/A,#N/A,#N/A,#N/A,17.18,#N/A,20.27,#N/A,#N/A,#N/A
2012-10-25,#N/A,#N/A,70.62,#N/A,#N/A,#N/A,9.64,#N/A,#N/A,#N/A,#N/A,#N/A,11.97,#N/A,#N/A,#N/A,#N/A,17.42,#N/A,19.26,#N/A,#N/A,#N/A
2012-10-26,#N/A,#N/A,71.8,#N/A,#N/A,#N/A,9.64,#N/A,#N/A,1.65,#N/A,#N/A,11.92,#N/A,#N/A,#N/A,#N/A,17.03,#N/A,19.22,0.0015,#N/A,#N/A
2012-10-31,#N/A,#N/A,72.74,#N/A,#N/A,#N/A,9.63,#N/A,#N/A,1.62,#N/A,#N/A,12.18,#N/A,#N/A,#N/A,#N/A,17.68,#N/A,19.21,#N/A,#N/A,#N/A
2012-11-01,#N/A,#N/A,74.2,#N/A,#N/A,#N/A,9.7,#N/A,#N/A,1.72,#N/A,#N/A,12.55,#N/A,#N/A,#N/A,#N/A,17.4002,#N/A,19.48,#N/A,#N/A,#N/A
2012-11-02,#N/A,#N/A,72.97,#N/A,#N/A,#N/A,9.7,#N/A,#N/A,1.65,#N/A,#N/A,12.53,#N/A,#N/A,#N/A,#N/A,17.05,#N/A,19.73,#N/A,#N/A,#N/A
2012-11-05,#N/A,#N/A,73.99,#N/A,#N/A,#N/A,9.77,#N/A,#N/A,2,#N/A,#N/A,12.64,#N/A,#N/A,#N/A,#N/A,17.35,#N/A,20.25,#N/A,#N/A,#N/A
2012-11-06,#N/A,#N/A,74.85,#N/A,#N/A,#N/A,10.04,#N/A,#N/A,2,#N/A,#N/A,12.67,#N/A,#N/A,#N/A,#N/A,17.62,#N/A,20.47,#N/A,#N/A,#N/A
2012-11-07,#N/A,#N/A,74.84,#N/A,#N/A,#N/A,9.94,#N/A,#N/A,#N/A,#N/A,#N/A,12.59,#N/A,#N/A,#N/A,#N/A,17.33,#N/A,20.53,#N/A,#N/A,#N/A
2012-11-08,#N/A,#N/A,75.16,#N/A,#N/A,#N/A,10.29,#N/A,#N/A,#N/A,#N/A,#N/A,13.02,#N/A,#N/A,#N/A,#N/A,17.58,#N/A,21.23,#N/A,#N/A,#N/A
2012-11-09,#N/A,#N/A,73.93,#N/A,#N/A,#N/A,10.19,#N/A,#N/A,2,#N/A,#N/A,12.61,#N/A,#N/A,#N/A,#N/A,17.13,#N/A,21.05,#N/A,#N/A,#N/A
2012-11-12,#N/A,#N/A,73.32,#N/A,#N/A,#N/A,10.3,#N/A,#N/A,1.75,#N/A,#N/A,12.29,#N/A,#N/A,#N/A,#N/A,16.95,#N/A,21.04,#N/A,#N/A,#N/A
2012-11-13,#N/A,#N/A,72.49,#N/A,#N/A,#N/A,10.21,#N/A,#N/A,2,#N/A,#N/A,12.59,#N/A,#N/A,#N/A,#N/A,16.34,#N/A,20.94,#N/A,#N/A,#N/A
2012-11-14,#N/A,#N/A,70.41,#N/A,#N/A,#N/A,9.56,#N/A,#N/A,1.8,#N/A,#N/A,12.01,#N/A,#N/A,#N/A,#N/A,15.71,#N/A,19.98,#N/A,#N/A,#N/A
2012-11-15,#N/A,#N/A,70.91,#N/A,#N/A,#N/A,9.49,#N/A,#N/A,2,#N/A,#N/A,12.06,#N/A,#N/A,#N/A,#N/A,16.99,#N/A,19.51,#N/A,#N/A,#N/A
2012-11-16,#N/A,#N/A,71.14,#N/A,#N/A,#N/A,9.33,#N/A,#N/A,#N/A,#N/A,#N/A,11.76,#N/A,#N/A,#N/A,#N/A,16.32,#N/A,19.5,#N/A,#N/A,#N/A
2012-11-19,#N/A,#N/A,72.69,#N/A,#N/A,#N/A,9.55,#N/A,#N/A,2.35,#N/A,#N/A,12.07,#N/A,#N/A,#N/A,#N/A,16.74,#N/A,19.7,#N/A,#N/A,#N/A
2012-11-20,#N/A,#N/A,73.82,#N/A,#N/A,#N/A,9.68,#N/A,#N/A,2.35,#N/A,#N/A,12.49,#N/A,#N/A,#N/A,#N/A,16.5,#N/A,19.77,#N/A,#N/A,#N/A
2012-11-21,#N/A,#N/A,74.41,#N/A,#N/A,#N/A,9.72,#N/A,#N/A,1.8,#N/A,#N/A,12.47,#N/A,#N/A,#N/A,#N/A,16.69,#N/A,19.92,#N/A,#N/A,#N/A
2012-11-23,#N/A,#N/A,74.75,#N/A,#N/A,#N/A,9.84,#N/A,#N/A,2.35,#N/A,#N/A,12.5,#N/A,#N/A,#N/A,#N/A,16.85,#N/A,20.1,#N/A,#N/A,#N/A
2012-11-26,#N/A,#N/A,73.8,#N/A,#N/A,#N/A,9.8,#N/A,#N/A,2.1,#N/A,#N/A,12.92,#N/A,#N/A,#N/A,#N/A,16.53,#N/A,20.18,#N/A,#N/A,#N/A
2012-11-27,#N/A,#N/A,73.73,#N/A,#N/A,#N/A,9.82,#N/A,#N/A,2.35,#N/A,#N/A,12.72,#N/A,#N/A,#N/A,#N/A,16.32,#N/A,20.14,#N/A,#N/A,#N/A
2012-11-28,#N/A,#N/A,73.31,#N/A,#N/A,#N/A,10,#N/A,#N/A,#N/A,#N/A,#N/A,12.97,#N/A,#N/A,#N/A,#N/A,16.51,#N/A,20.18,#N/A,#N/A,#N/A
2012-11-29,#N/A,#N/A,73.93,#N/A,#N/A,#N/A,10.05,#N/A,#N/A,2.35,#N/A,#N/A,13,#N/A,#N/A,#N/A,#N/A,16.89,#N/A,20.17,#N/A,#N/A,#N/A
2012-11-30,#N/A,#N/A,74.02,#N/A,#N/A,#N/A,10,#N/A,#N/A,2.3,#N/A,#N/A,12.89,#N/A,#N/A,#N/A,#N/A,16.78,#N/A,20.22,#N/A,#N/A,#N/A
2012-12-03,#N/A,#N/A,73.54,#N/A,#N/A,#N/A,9.62,#N/A,#N/A,2.36,#N/A,#N/A,12.66,#N/A,#N/A,#N/A,#N/A,16.63,#N/A,19.82,#N/A,#N/A,#N/A
2012-12-04,#N/A,#N/A,74.38,#N/A,#N/A,#N/A,9.73,#N/A,#N/A,2.32,#N/A,#N/A,12.38,#N/A,#N/A,#N/A,#N/A,16.72,#N/A,19.85,#N/A,#N/A,#N/A
2012-12-05,#N/A,#N/A,73.79,#N/A,#N/A,#N/A,9.71,#N/A,#N/A,#N/A,#N/A,#N/A,12.11,#N/A,#N/A,#N/A,#N/A,16.82,#N/A,19.89,#N/A,#N/A,#N/A
2012-12-06,#N/A,#N/A,74.96,#N/A,#N/A,#N/A,10.02,#N/A,#N/A,2.18,#N/A,#N/A,12.61,#N/A,#N/A,#N/A,#N/A,16.98,#N/A,20.51,#N/A,#N/A,#N/A
2012-12-07,#N/A,#N/A,73.25,#N/A,#N/A,#N/A,10.11,#N/A,#N/A,2.25,#N/A,#N/A,12.77,#N/A,#N/A,#N/A,#N/A,17.14,#N/A,20.51,#N/A,#N/A,#N/A
2012-12-10,#N/A,#N/A,72.8,#N/A,#N/A,#N/A,10.14,#N/A,#N/A,2.18,#N/A,#N/A,12.78,#N/A,#N/A,#N/A,#N/A,17.09,#N/A,20.89,#N/A,#N/A,#N/A
2012-12-11,#N/A,#N/A,72.92,#N/A,#N/A,#N/A,10.66,#N/A,#N/A,#N/A,#N/A,#N/A,12.88,#N/A,#N/A,#N/A,#N/A,17.22,#N/A,21.71,#N/A,#N/A,#N/A
2012-12-12,#N/A,#N/A,73.56,#N/A,#N/A,#N/A,10.72,#N/A,#N/A,2.14,#N/A,#N/A,12.7,#N/A,#N/A,#N/A,#N/A,16.52,#N/A,21.41,#N/A,#N/A,#N/A
2012-12-13,#N/A,#N/A,73.96,#N/A,#N/A,#N/A,11.29,#N/A,#N/A,2.46,#N/A,#N/A,12.97,#N/A,#N/A,#N/A,#N/A,16.72,#N/A,23.06,#N/A,#N/A,#N/A
2012-12-14,#N/A,#N/A,74.02,#N/A,#N/A,#N/A,11.22,#N/A,#N/A,#N/A,#N/A,#N/A,12.83,#N/A,#N/A,#N/A,#N/A,16.61,#N/A,23.01,#N/A,#N/A,#N/A
2012-12-17,#N/A,#N/A,74.55,#N/A,#N/A,#N/A,11.23,#N/A,#N/A,2.2,#N/A,#N/A,12.79,#N/A,#N/A,#N/A,#N/A,16.71,#N/A,23.35,#N/A,#N/A,#N/A
2012-12-18,#N/A,#N/A,75.49,#N/A,#N/A,#N/A,11.53,#N/A,#N/A,2.15,#N/A,#N/A,12.95,#N/A,#N/A,#N/A,#N/A,16.75,#N/A,23.57,#N/A,#N/A,#N/A
2012-12-19,#N/A,#N/A,76.43,#N/A,#N/A,#N/A,11.83,#N/A,#N/A,2.35,#N/A,#N/A,13.48,#N/A,#N/A,#N/A,#N/A,17.1,#N/A,23.96,#N/A,#N/A,#N/A
2012-12-20,#N/A,#N/A,76.31,#N/A,#N/A,#N/A,11.94,#N/A,#N/A,2.25,#N/A,#N/A,13.54,#N/A,#N/A,#N/A,#N/A,17.25,#N/A,24.11,#N/A,#N/A,#N/A
2012-12-21,#N/A,#N/A,75.9,#N/A,#N/A,#N/A,11.86,#N/A,#N/A,#N/A,#N/A,#N/A,13.44,#N/A,#N/A,#N/A,#N/A,17.25,#N/A,24.19,#N/A,#N/A,#N/A
2012-12-24,#N/A,#N/A,77.32,#N/A,#N/A,#N/A,11.78,#N/A,#N/A,#N/A,#N/A,#N/A,13.33,#N/A,#N/A,#N/A,#N/A,17.28,#N/A,23.87,#N/A,#N/A,#N/A
2012-12-26,#N/A,#N/A,73.45,#N/A,#N/A,#N/A,11.65,#N/A,#N/A,2.2,#N/A,#N/A,13.23,#N/A,#N/A,#N/A,#N/A,17.08,#N/A,23.68,0.0015,#N/A,#N/A
2012-12-27,#N/A,#N/A,72.28,#N/A,#N/A,#N/A,11.57,#N/A,#N/A,#N/A,#N/A,#N/A,13.1,#N/A,#N/A,#N/A,#N/A,17.71,#N/A,23.19,#N/A,#N/A,#N/A
2012-12-28,#N/A,#N/A,72.37,#N/A,#N/A,#N/A,11.5,#N/A,#N/A,2,#N/A,#N/A,12.79,#N/A,#N/A,#N/A,#N/A,17.68,#N/A,23.04,#N/A,#N/A,#N/A
2012-12-31,#N/A,#N/A,73.41,#N/A,#N/A,#N/A,11.87,#N/A,#N/A,2,#N/A,#N/A,13.5,#N/A,#N/A,#N/A,#N/A,17.7305,#N/A,23.38,#N/A,#N/A,#N/A
2013-01-02,#N/A,#N/A,75.48,#N/A,#N/A,#N/A,12.23,#N/A,#N/A,2,#N/A,#N/A,13.98,#N/A,#N/A,#N/A,#N/A,17.96,#N/A,24.19,#N/A,#N/A,#N/A
2013-01-03,#N/A,#N/A,75.43,#N/A,#N/A,#N/A,12.58,#N/A,#N/A,#N/A,#N/A,#N/A,13.66,#N/A,#N/A,#N/A,#N/A,17.5001,#N/A,24.93,#N/A,#N/A,#N/A
2013-01-04,#N/A,#N/A,77.23,#N/A,#N/A,#N/A,12.98,#N/A,#N/A,#N/A,#N/A,#N/A,14.73,#N/A,#N/A,#N/A,#N/A,18.1,#N/A,25.85,#N/A,#N/A,#N/A
2013-01-07,#N/A,#N/A,77.91,#N/A,#N/A,#N/A,12.99,#N/A,#N/A,2,#N/A,#N/A,14.84,#N/A,#N/A,#N/A,#N/A,18.24,#N/A,25.67,#N/A,#N/A,#N/A
2013-01-08,#N/A,#N/A,76.59,#N/A,#N/A,#N/A,12.98,#N/A,#N/A,2.12,#N/A,#N/A,15.16,#N/A,#N/A,#N/A,#N/A,18.5,#N/A,25.62,#N/A,#N/A,#N/A
2013-01-09,#N/A,#N/A,76.86,#N/A,#N/A,#N/A,13.11,#N/A,#N/A,2.1,#N/A,#N/A,15.13,#N/A,#N/A,#N/A,#N/A,18.51,#N/A,25.64,#N/A,#N/A,#N/A
2013-01-10,#N/A,#N/A,75.78,#N/A,#N/A,#N/A,13.3,#N/A,#N/A,#N/A,#N/A,#N/A,15.14,#N/A,#N/A,#N/A,#N/A,18.21,#N/A,25.39,#N/A,#N/A,#N/A
2013-01-11,#N/A,#N/A,73.31,#N/A,#N/A,#N/A,13.35,#N/A,#N/A,1.9,#N/A,#N/A,14.78,#N/A,#N/A,#N/A,#N/A,18.27,#N/A,25.99,#N/A,#N/A,#N/A
2013-01-14,#N/A,#N/A,74.65,#N/A,#N/A,#N/A,13.44,#N/A,#N/A,#N/A,#N/A,#N/A,14.67,#N/A,#N/A,#N/A,#N/A,19.22,#N/A,25.99,#N/A,#N/A,#N/A
2013-01-15,#N/A,#N/A,74.94,#N/A,#N/A,#N/A,13.63,#N/A,#N/A,1.9,#N/A,#N/A,14.31,#N/A,#N/A,#N/A,#N/A,19.18,#N/A,25.96,#N/A,#N/A,#N/A
2013-01-16,#N/A,#N/A,74.52,#N/A,#N/A,#N/A,13.92,#N/A,#N/A,1.9,#N/A,#N/A,14.63,#N/A,#N/A,#N/A,#N/A,18.73,#N/A,26.2,#N/A,#N/A,#N/A
2013-01-17,#N/A,#N/A,74.16,#N/A,#N/A,#N/A,13.83,#N/A,#N/A,2.15,#N/A,#N/A,14.48,#N/A,#N/A,#N/A,#N/A,18.995,#N/A,25.76,#N/A,#N/A,#N/A
2013-01-18,#N/A,#N/A,73.99,#N/A,#N/A,#N/A,13.61,#N/A,#N/A,#N/A,#N/A,#N/A,14.44,#N/A,#N/A,#N/A,#N/A,19.25,#N/A,24.79,#N/A,#N/A,#N/A
2013-01-22,#N/A,#N/A,74.86,#N/A,#N/A,#N/A,14.01,#N/A,#N/A,2,#N/A,#N/A,14.85,#N/A,#N/A,#N/A,#N/A,19.75,#N/A,25.2,#N/A,#N/A,#N/A
2013-01-23,#N/A,#N/A,74.61,#N/A,#N/A,#N/A,13.78,#N/A,#N/A,1.86,#N/A,#N/A,15.07,#N/A,#N/A,#N/A,#N/A,19.73,#N/A,25,#N/A,#N/A,#N/A
2013-01-24,#N/A,#N/A,73.76,#N/A,#N/A,#N/A,13.93,#N/A,#N/A,1.85,#N/A,#N/A,14.67,#N/A,#N/A,#N/A,#N/A,19.77,#N/A,25.54,#N/A,#N/A,#N/A
2013-01-25,#N/A,#N/A,74.01,#N/A,#N/A,#N/A,14.17,#N/A,#N/A,#N/A,#N/A,#N/A,14.97,#N/A,#N/A,#N/A,#N/A,19.75,#N/A,25.5,#N/A,#N/A,#N/A
2013-01-28,#N/A,#N/A,75.24,#N/A,#N/A,#N/A,13.94,#N/A,#N/A,1.85,#N/A,#N/A,15.03,#N/A,#N/A,#N/A,#N/A,19.57,#N/A,24.8,#N/A,#N/A,#N/A
2013-01-29,#N/A,#N/A,76.49,#N/A,#N/A,#N/A,13.68,#N/A,#N/A,1.74,#N/A,#N/A,14.42,#N/A,#N/A,#N/A,#N/A,19.57,#N/A,23.96,#N/A,#N/A,#N/A
2013-01-30,#N/A,#N/A,73.75,#N/A,#N/A,#N/A,13.84,#N/A,#N/A,1.7,#N/A,#N/A,14.3,#N/A,#N/A,#N/A,#N/A,19.21,#N/A,24.08,#N/A,#N/A,#N/A
2013-01-31,#N/A,#N/A,74.47,#N/A,#N/A,#N/A,13.89,#N/A,#N/A,1.8,#N/A,#N/A,14.28,#N/A,#N/A,#N/A,#N/A,19.39,#N/A,24.15,#N/A,#N/A,#N/A
2013-02-01,#N/A,#N/A,74.86,#N/A,#N/A,#N/A,13.82,#N/A,#N/A,1.74,#N/A,#N/A,14.12,#N/A,#N/A,#N/A,#N/A,19.21,#N/A,24.18,#N/A,#N/A,#N/A
2013-02-04,#N/A,#N/A,74.38,#N/A,#N/A,#N/A,13.86,#N/A,#N/A,1.74,#N/A,#N/A,13.99,#N/A,#N/A,#N/A,#N/A,18.99,#N/A,23.95,#N/A,#N/A,#N/A
2013-02-05,#N/A,#N/A,74.83,#N/A,#N/A,#N/A,13.93,#N/A,#N/A,1.84,#N/A,#N/A,14.09,#N/A,#N/A,#N/A,#N/A,19.39,#N/A,24.26,#N/A,#N/A,#N/A
2013-02-06,#N/A,#N/A,76.57,#N/A,#N/A,#N/A,14.47,#N/A,#N/A,1.68,#N/A,#N/A,14.56,#N/A,#N/A,#N/A,#N/A,19.46,#N/A,25.32,#N/A,#N/A,#N/A
2013-02-07,#N/A,#N/A,78.01,#N/A,#N/A,#N/A,14.86,#N/A,#N/A,1.62,#N/A,#N/A,15.11,#N/A,#N/A,#N/A,#N/A,19.28,#N/A,25.72,#N/A,#N/A,#N/A
2013-02-08,#N/A,#N/A,78.12,#N/A,#N/A,#N/A,14.62,#N/A,#N/A,1.62,#N/A,#N/A,14.75,#N/A,#N/A,#N/A,#N/A,19.51,#N/A,26.31,#N/A,#N/A,#N/A
2013-02-11,#N/A,#N/A,78.34,#N/A,#N/A,#N/A,14.69,#N/A,#N/A,1.6,#N/A,#N/A,14.46,#N/A,#N/A,#N/A,#N/A,19.47,#N/A,26.51,#N/A,#N/A,#N/A
2013-02-12,#N/A,#N/A,78.03,#N/A,#N/A,#N/A,14.5,#N/A,#N/A,1.92,#N/A,#N/A,14.27,#N/A,#N/A,#N/A,#N/A,19.27,#N/A,25.89,#N/A,#N/A,#N/A
2013-02-13,#N/A,#N/A,79.75,#N/A,#N/A,#N/A,14.78,#N/A,#N/A,#N/A,#N/A,#N/A,14.66,#N/A,#N/A,#N/A,#N/A,19.8,#N/A,26.19,#N/A,#N/A,#N/A
2013-02-14,#N/A,#N/A,79.06,#N/A,#N/A,#N/A,14.24,#N/A,#N/A,1.7,#N/A,#N/A,13.99,#N/A,#N/A,#N/A,#N/A,19.49,#N/A,25.87,#N/A,#N/A,#N/A
2013-02-15,#N/A,#N/A,80.44,#N/A,#N/A,#N/A,14.45,#N/A,#N/A,1.56,#N/A,#N/A,14.5,#N/A,#N/A,#N/A,#N/A,19.38,#N/A,26.37,#N/A,#N/A,#N/A
2013-02-19,#N/A,#N/A,80.34,#N/A,#N/A,#N/A,14.3,#N/A,#N/A,1.6,#N/A,#N/A,14.26,#N/A,#N/A,#N/A,#N/A,20.265,#N/A,26.75,#N/A,#N/A,#N/A
2013-02-20,#N/A,#N/A,79.03,#N/A,#N/A,#N/A,13.82,#N/A,#N/A,1.84,#N/A,#N/A,13.33,#N/A,#N/A,#N/A,#N/A,20.41,#N/A,26.08,#N/A,#N/A,#N/A
2013-02-21,#N/A,#N/A,79.58,#N/A,#N/A,#N/A,13.56,#N/A,#N/A,1.84,#N/A,#N/A,13.37,#N/A,#N/A,#N/A,#N/A,20.26,#N/A,25.91,#N/A,#N/A,#N/A
2013-02-22,#N/A,#N/A,80.34,#N/A,#N/A,#N/A,13.75,#N/A,#N/A,1.52,#N/A,#N/A,13.57,#N/A,#N/A,#N/A,#N/A,21.01,#N/A,26.36,#N/A,#N/A,#N/A
2013-02-25,#N/A,#N/A,79.18,#N/A,#N/A,#N/A,14.02,#N/A,#N/A,1.505,#N/A,#N/A,13.02,#N/A,#N/A,#N/A,#N/A,20.08,#N/A,26.29,#N/A,#N/A,#N/A
2013-02-26,#N/A,#N/A,80.29,#N/A,#N/A,#N/A,13.9,#N/A,#N/A,1.47,#N/A,#N/A,13.26,#N/A,#N/A,#N/A,#N/A,20.46,#N/A,25.98,#N/A,#N/A,#N/A
2013-02-27,#N/A,#N/A,80.71,#N/A,#N/A,#N/A,14.27,#N/A,#N/A,1.75,#N/A,#N/A,13.41,#N/A,#N/A,#N/A,#N/A,20.92,#N/A,26.96,#N/A,#N/A,#N/A
2013-02-28,#N/A,#N/A,80.29,#N/A,#N/A,#N/A,14.27,#N/A,#N/A,#N/A,#N/A,#N/A,13.43,#N/A,#N/A,#N/A,#N/A,20.25,#N/A,26.71,#N/A,#N/A,#N/A
2013-03-01,#N/A,#N/A,81.26,#N/A,#N/A,#N/A,14.82,#N/A,#N/A,#N/A,#N/A,#N/A,13.61,#N/A,#N/A,#N/A,#N/A,20.7,#N/A,27.38,#N/A,#N/A,#N/A
2013-03-04,#N/A,#N/A,83.16,#N/A,#N/A,#N/A,15.65,#N/A,#N/A,1.5,#N/A,#N/A,13.9,#N/A,#N/A,#N/A,#N/A,21.64,#N/A,28.82,#N/A,#N/A,#N/A
2013-03-05,#N/A,#N/A,84.82,#N/A,#N/A,#N/A,15.86,#N/A,#N/A,1.47,#N/A,#N/A,14.05,#N/A,#N/A,#N/A,#N/A,22.49,#N/A,29.55,#N/A,#N/A,#N/A
2013-03-06,#N/A,#N/A,83.92,#N/A,#N/A,#N/A,15.67,#N/A,#N/A,1.47,#N/A,#N/A,14.57,#N/A,#N/A,#N/A,#N/A,22.92,#N/A,29.3,#N/A,#N/A,#N/A
2013-03-07,#N/A,#N/A,84.43,#N/A,#N/A,#N/A,15.9,#N/A,#N/A,1.47,#N/A,#N/A,14.82,#N/A,#N/A,#N/A,#N/A,23.31,#N/A,29.61,#N/A,#N/A,#N/A
2013-03-08,#N/A,#N/A,85.24,#N/A,#N/A,#N/A,16.24,#N/A,#N/A,1.45,#N/A,#N/A,14.92,#N/A,#N/A,#N/A,#N/A,23.8,#N/A,31.35,#N/A,#N/A,#N/A
2013-03-11,#N/A,#N/A,85.33,#N/A,#N/A,#N/A,16.23,#N/A,#N/A,1.8,#N/A,#N/A,15.13,#N/A,#N/A,#N/A,#N/A,23.79,#N/A,30.61,#N/A,#N/A,#N/A
